webpage,id,slug,title,state,sharing,createdAt,updatedAt,licence,licence_notes,publisher,featured_dataset,author,author_email,maintainer,maintainer_email,update_frequency,odi-certificate,tags,topic-business-and-economy,topic-championing-london,topic-crime-and-community-safety,topic-demographics,topic-education,topic-employment-and-skills,topic-environment,topic-health,topic-housing,topic-art-and-culture,topic-london-2012,topic-planning,topic-sport,topic-transparency,topic-transport,topic-young-people,topic-income-poverty-welfare,parent,london_smallest_geography,london_bounding_box
https://data.london.gov.uk/dataset/alcohol-related-indicators,a71b50a3-af2a-406f-9879-e0a0ab37e081,alcohol-related-indicators,Alcohol Related Indicators,active,public,30-Apr-14,30-Apr-14,UK Open Government Licence (OGL v2),,Association of Public Health Observatories,,North West Public Health Observatory,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23180/certificate,"admissions, binge, under-18, health, alcohol, lape, ni39, hospital",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,505d5054-0d0a-4283-9836-0c8f1d4258f7,Greater London,
https://data.london.gov.uk/dataset/focus-on-london-2000-2009,a8285a58-626b-4ff1-9e91-6ce544d01414,focus-on-london-2000-2009,Focus on London 2000-2009,active,public,16-Oct-14,29-Apr-14,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23163/certificate,"statistical, yearbook, almanac, focus on london, compendium",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Local Authority,
https://data.london.gov.uk/dataset/tfl-live-traffic-disruptions,349486c5-64aa-455a-a630-9450d3b62f3b,tfl-live-traffic-disruptions,TfL Live Traffic Disruptions,active,public,06-Sep-10,15-Apr-14,UK Open Government Licence (OGL v2),Please see link to TfL website for terms and conditions related to this dataset  https://www.tfl.gov.uk/corporate/terms-and-conditions/transport-data-service,Transport for London (TfL),,Transport for London,,TfL Digital,digital@tfl.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23185/certificate,"travel, feeds, disruption, transport, traffic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9a1c2a36-e5b8-459e-840a-7835f925e06c,,Greater London
https://data.london.gov.uk/dataset/tfl-live-roadside-message-signs,66dbc1e2-6397-4981-9c64-a8e22a3653c1,tfl-live-roadside-message-signs,TfL Live Roadside Message Signs,active,public,06-Sep-10,15-Apr-14,UK Open Government Licence (OGL v2),Please see link to TfL website for terms and conditions related to this dataset  https://www.tfl.gov.uk/corporate/terms-and-conditions/transport-data-service,Transport for London (TfL),,Transport for London,,TfL Digital,digital@tfl.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23188/certificate,"messages, travel, transport, feeds, traffic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9a1c2a36-e5b8-459e-840a-7835f925e06c,,Greater London
https://data.london.gov.uk/dataset/tfl-timetable-listings,622f1dcf-6b77-436a-90b9-9f44c5aadadd,tfl-timetable-listings,TfL Timetable Listings,active,public,02-Sep-10,15-Apr-14,UK Open Government Licence (OGL v2),Please see link to TfL website for terms and conditions related to this dataset  https://www.tfl.gov.uk/corporate/terms-and-conditions/transport-data-service,Transport for London (TfL),,Transport for London,,TfL Digital,digital@tfl.gov.uk,Weekly,https://certificates.theodi.org/datasets/23187/certificate,"riverboat, tube, timetable, bus, transport, dlr, travel",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9a1c2a36-e5b8-459e-840a-7835f925e06c,,Greater London
https://data.london.gov.uk/dataset/tfl-live-traffic-cameras,4cd8a348-3ea8-44ef-9335-c1f116656041,tfl-live-traffic-cameras,TfL Live Traffic Cameras,active,public,02-Feb-10,15-Apr-14,UK Open Government Licence (OGL v2),Please see link to TfL website for terms and conditions related to this dataset  https://www.tfl.gov.uk/corporate/terms-and-conditions/transport-data-service,Transport for London (TfL),,Transport for London,,TfL Digital,digital@tfl.gov.uk,Monthly,https://certificates.theodi.org/datasets/23189/certificate,"cameras, travel, traffic, transport",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9a1c2a36-e5b8-459e-840a-7835f925e06c,,Greater London
https://data.london.gov.uk/dataset/tfl-tube-status,ddaf1111-87e5-4a7b-9a80-faa475b61b70,tfl-tube-status,"Tube Departure Boards, Line Status and Station status",active,public,14-Dec-10,15-Apr-14,UK Open Government Licence (OGL v2),Please see link to TfL website for terms and conditions related to this dataset  https://www.tfl.gov.uk/corporate/terms-and-conditions/transport-data-service,Transport for London (TfL),,Transport for London,,London Underground,,Ad hoc,,"travel, trains, undergound, tube, transport",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9a1c2a36-e5b8-459e-840a-7835f925e06c,,Greater London
https://data.london.gov.uk/dataset/journey-planner-api-beta,b4529071-9aeb-43ec-ab36-4f4f1d0ef080,journey-planner-api-beta,Journey Planner API Beta,active,public,05-Aug-11,15-Apr-14,UK Open Government Licence (OGL v2),Please see link to TfL website for terms and conditions related to this dataset  https://www.tfl.gov.uk/corporate/terms-and-conditions/transport-data-service,Transport for London (TfL),,Transport for London,digital@tfl.gov.uk,TfL Digital,digital@tfl.gov.uk,Ad hoc,,"transport, api, travel",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9a1c2a36-e5b8-459e-840a-7835f925e06c,Greater London,Greater London
https://data.london.gov.uk/dataset/land-and-property-owned-or-occupied-lfepa,820b4c20-7b27-44d9-a595-70d8754e3d78,land-and-property-owned-or-occupied-lfepa,Land and Property Owned or Occupied by LFEPA,active,public,31-Jul-12,15-Apr-14,UK Open Government Licence (OGL v2),,London Fire Brigade,,London Fire and Emergency Planning Authority,,London Fire Brigade,david.wyatt@london-fire.gov.uk,Annually,https://certificates.theodi.org/datasets/23197/certificate,"buildings, land, fire, property, lfepa, lfb",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ed9dfa59-ec53-443f-a843-15b216b65288,Greater London,
https://data.london.gov.uk/dataset/vat-enterprises-age-business-borough,32fab05f-8235-4a1e-bd07-93c03de48b26,vat-enterprises-age-business-borough,"VAT Enterprises by Age of Business, Borough",active,public,10-Apr-14,10-Apr-14,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23200/certificate,"age, business, vat, paye, enterprise, firm",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/climate-change-mitigation-and-energy-annual-report-2009-2012-data,5bb99219-4a34-40d5-bc3a-41d8fa5dc2f8,climate-change-mitigation-and-energy-annual-report-2009-2012-data,Climate Change Mitigation and Energy Annual Report 2009-2012 Data,active,public,26-Mar-14,26-Mar-14,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Environment Team (GLA),,Annually,https://certificates.theodi.org/datasets/23203/certificate,"climate-change, co2-emissions, energy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Greater London,Greater London
https://data.london.gov.uk/dataset/2013-london-town-centre-health-check-analysis-report,4c1d9dd6-ce5f-444f-b35f-446ba456ee0f,2013-london-town-centre-health-check-analysis-report,2013 London Town Centre Health Check Analysis Report,active,public,25-Mar-14,26-Mar-14,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,"Greater London Authority, Gerard Burgess",,Ad hoc,https://certificates.theodi.org/datasets/23206/certificate,"town-centre, evening-and-sunday-shopping, london-town-centre-network, leisure-floorspace, retail-floorspace, civic-and-community-facilities, leisure-outlets, housing-completions-in-centres, markets, office-floorspace, retail-outlets, town-centre-health-check, health-facilities, education-facilities, population-in-centres",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Town Centres,
https://data.london.gov.uk/dataset/oyster-ticket-stop-locations,2cbe1b18-72bc-4e54-8b53-76e5439c5a0c,oyster-ticket-stop-locations,Oyster Ticket Stop Locations,active,public,01-Jun-10,25-Mar-14,UK Open Government Licence (OGL v2),Please see link to TfL website for terms and conditions related to this dataset  https://www.tfl.gov.uk/corporate/terms-and-conditions/transport-data-service,Transport for London (TfL),,Transport for London,digital@tfl.gov.uk,TfL Digital,digital@tfl.gov.uk,Monthly,https://certificates.theodi.org/datasets/23209/certificate,"oyster, transport, travel",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9a1c2a36-e5b8-459e-840a-7835f925e06c,Point Location,Greater London
https://data.london.gov.uk/dataset/tfl-pier-locations,4a47b84b-5336-4b09-adee-4bd15fa49695,tfl-pier-locations,TFL Pier Locations,active,public,04-May-10,25-Mar-14,UK Open Government Licence (OGL v2),Please see link to TfL website for terms and conditions related to this dataset  https://www.tfl.gov.uk/corporate/terms-and-conditions/transport-data-service,Transport for London (TfL),,Transport for London,,TfL Digital,digital@tfl.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23208/certificate,"geo, pier, locations, transport",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9a1c2a36-e5b8-459e-840a-7835f925e06c,Point Location,
https://data.london.gov.uk/dataset/coach-parking-locations,d5c12be6-bbf7-472a-b139-63e7f24131e8,coach-parking-locations,Coach Parking Locations,active,public,14-Dec-10,25-Mar-14,UK Open Government Licence (OGL v2),Please see link to TfL website for terms and conditions related to this dataset  https://www.tfl.gov.uk/corporate/terms-and-conditions/transport-data-service,Transport for London (TfL),,Transport for London,,"Coach Manager, TfL Surface Transport",digital@tfl.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23210/certificate,"transport, parking, coach, travel",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9a1c2a36-e5b8-459e-840a-7835f925e06c,Point Location,Greater London
https://data.london.gov.uk/dataset/dial-ride-usage-statistics,982f9465-474f-4c6c-b06f-d14c753ddf92,dial-ride-usage-statistics,Dial a Ride Usage Statistics,active,public,14-Dec-10,25-Mar-14,UK Open Government Licence (OGL v2),Please see link to TfL website for terms and conditions related to this dataset  https://www.tfl.gov.uk/corporate/terms-and-conditions/transport-data-service,Transport for London (TfL),,Transport for London,,"London Dial-a-Ride, Surface Transport, Transport for London",digital@tfl.gov.uk,Quarterly,https://certificates.theodi.org/datasets/23214/certificate,"accessibility, transport, statistics, travel",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9a1c2a36-e5b8-459e-840a-7835f925e06c,Local Authority,Greater London
https://data.london.gov.uk/dataset/tfl-station-facilities,9d674f7d-3f88-4daa-9cab-6bc6004a7f64,tfl-station-facilities,TfL Station Facilities,active,public,14-Dec-10,25-Mar-14,UK Open Government Licence (OGL v2),Please see link to TfL website for terms and conditions related to this dataset  https://www.tfl.gov.uk/corporate/terms-and-conditions/transport-data-service,Transport for London (TfL),,Transport for London,,TfL Digital,digital@tfl.gov.uk,Daily,https://certificates.theodi.org/datasets/23211/certificate,"accessibility, travel, transport, tube",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9a1c2a36-e5b8-459e-840a-7835f925e06c,Point Location,Greater London
https://data.london.gov.uk/dataset/tfl-station-locations,5585e6a9-2115-49a0-8300-b242a835b990,tfl-station-locations,TfL Station Locations,active,public,02-Feb-10,25-Mar-14,UK Open Government Licence (OGL v2),Please see link to TfL website for terms and conditions related to this dataset  https://www.tfl.gov.uk/corporate/terms-and-conditions/transport-data-service,Transport for London (TfL),,Transport for London,,TfL Digital,digital@tfl.gov.uk,Monthly,https://certificates.theodi.org/datasets/23212/certificate,"stations, travel, tube, transport",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9a1c2a36-e5b8-459e-840a-7835f925e06c,Point Location,
https://data.london.gov.uk/dataset/river-boat-timetables,163d4439-74ff-4e2d-8d8e-c8029f546c32,river-boat-timetables,River Boat Timetables,active,public,19-Apr-10,25-Mar-14,UK Open Government Licence (OGL v2),,Transport for London (TfL),,Transport for London,,Transport for London,,Ad hoc,https://certificates.theodi.org/datasets/23213/certificate,"boat, timetable, crossing, river, transport",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9a1c2a36-e5b8-459e-840a-7835f925e06c,Point Location,Greater London
https://data.london.gov.uk/dataset/number-people-registered-deaf-or-hard-hearing-age-group-borough,2e0b879f-a2e5-41bb-8d84-d9be02bb9d69,number-people-registered-deaf-or-hard-hearing-age-group-borough,"Number of People Registered as Deaf or Hard of Hearing by Age Group, Borough",active,public,02-Jul-10,12-Mar-14,UK Open Government Licence (OGL v2),,Department of Health,,Department of Health,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23222/certificate,"health, hard-of-hearing, disability, age, deaf",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,248b2a9f-74b6-4667-a173-4e92c1203a68,Local Authority,Greater London
https://data.london.gov.uk/dataset/children-poverty-ni116,b77bac84-7e25-4ac8-8b37-a98fd417f322,children-poverty-ni116,Children in Poverty NI116,active,public,09-Jan-13,26-Feb-14,UK Open Government Licence (OGL v2),,HM Revenue & Customs,,HM Revenue & Customs,,Social Exclusion Team (GLA),sedata@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23227/certificate,"child-poverty, poverty, report",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7b216594-a433-427f-b891-86dadfd7e2cf,Lower Super Output Area,UK
https://data.london.gov.uk/dataset/environmental-footprint-data-borough,f219ab70-6557-4240-aaaa-658d89330169,environmental-footprint-data-borough,"Environmental Footprint Data, Borough",active,public,09-Jul-10,24-Feb-14,UK Open Government Licence (OGL v2),Must clearly specify the source: Stockholm environment institute when reproducing this data,Stockholm Environment Institute,,Stockholm Environment Institute,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23233/certificate,"ecological, carbon, greenhouse-gas, environment, footprint",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0109e86b-7343-4e90-8ad9-247ce43aa04f,Local Authority,Greater London
https://data.london.gov.uk/dataset/travel-work-bicycle-ward,0e1a35f5-0ead-4124-8c9f-da44121f4b3e,travel-work-bicycle-ward,"Travel to Work by Bicycle, Ward",active,public,16-Oct-13,18-Feb-14,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23234/certificate,"city-of-london, greenwich, tower-hamlets, hammersmith-and-fulham, merton, ealing, croydon, bikes, haringey, lewisham, travel-to-work, sutton, southwark, camden, enfield, barking-and-dagenham, cycling, bromley, wandsworth, hillingdon, barnet, wards, kensington-and-chelsea, brent, hounslow, newham, islington, bexley, westminster, bike, cycle, hackney, redbridge, waltham-forest, havering, kingston-upon-thames, transport, bicycle, census, richmond-upon-thames, lambeth, harrow",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Ward,Greater London
https://data.london.gov.uk/dataset/tfl-live-bus-arrivals-api,bc905e86-f1a3-4888-9484-0e48b3721de2,tfl-live-bus-arrivals-api,TfL Live Bus Arrivals API,active,public,06-Jun-12,17-Feb-14,UK Open Government Licence (OGL v2),Please see link to TfL website for terms and conditions related to this dataset  https://www.tfl.gov.uk/corporate/terms-and-conditions/transport-data-service,Transport for London (TfL),,Transport for London,developers@tfl.gov.uk,TfL Digital,digital@tfl.gov.uk,Ad hoc,,"transport, buses, api, travel",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9a1c2a36-e5b8-459e-840a-7835f925e06c,Greater London,Greater London
https://data.london.gov.uk/dataset/fertility-london-2001-and-2011,413aecc8-ec57-410d-b9ed-240a4f988017,fertility-london-2001-and-2011,"Fertility in London, 2001 and 2011",active,public,14-Feb-14,14-Feb-14,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Demography Team (GLA),demography@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23237/certificate,"fertility, total-fertility-rates, mother, childbearing",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Local Authority,Greater London
https://data.london.gov.uk/dataset/gla-poll-results-2014,c48bf85e-00c8-4907-bfdc-e7af7d87cc48,gla-poll-results-2014,GLA Poll Results 2014,active,public,01-Jan-14,31-Jan-14,UK Open Government Licence (OGL v3),,Greater London Authority (GLA),,Greater London Authority,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Greater London,
https://data.london.gov.uk/dataset/london-brownfield-sites-review,2356ff4d-521f-45fc-b806-f1eaa65ec244,london-brownfield-sites-review,London Brownfield Sites Review,active,public,26-May-10,20-Jan-14,UK Open Government Licence (OGL v2),This London Brownfield Sites Review data is made available under the Open Database License: <http://opendatacommons.org/licenses/odbl/1.0/>. Any rights in individual contents of the database are licensed under the Database Contents License: [http://opendatacommons.org/licenses/dbcl/1.0/](http://opendatacommons.org/licenses/odbl/1.0/)The London Brownfield Sites Review dataset included here contains only category A to D brownfield sites.  Category E brownfield sites are provided to the LDA / HCA confidentially and are therefore not made available to the public.  A description of the different categories of brownfield land is available at <http://www.londonbrownfieldsites.org/Content/Brownfield.aspx>,Greater London Authority (GLA),,Greater London Authority,info@lda.gov.uk,Home & Communities Agency,,Ad hoc,https://certificates.theodi.org/datasets/23251/certificate,"gis, brownfield, boundaries, land",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Custom Polygons,Greater London
https://data.london.gov.uk/dataset/solid-wall-and-off-gas-network-properties-lsoa,139e5617-dd36-4686-993b-f1b97291e77f,solid-wall-and-off-gas-network-properties-lsoa,"Solid wall and off gas network properties, (LSOA)",active,public,16-Jan-14,16-Jan-14,Not Specified,,Greater London Authority (GLA),,Rural fuel poverty study,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,,"poverty, energy, emissions, solid, walls",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Output Area,
https://data.london.gov.uk/dataset/myhealthlondon-maternity-indicators,6d5c21fd-e0f2-473b-a517-7e0ac410cca7,myhealthlondon-maternity-indicators,myhealthlondon Maternity Indicators,active,public,19-Dec-13,19-Dec-13,UK Open Government Licence (OGL v2),,Department of Health,,Department of Health,myhealth@london.nhs.uk,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23257/certificate,"maternity, outcomes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,248b2a9f-74b6-4667-a173-4e92c1203a68,Hospital Trust,Greater London
https://data.london.gov.uk/dataset/tourism-spend-estimates,fa09904c-5134-43ea-b7dc-6e55c4f0061f,tourism-spend-estimates,Tourism Spend Estimates,active,public,02-Jul-11,22-Nov-13,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23264/certificate,"overseas, domestic, spending, visitors, day-trips, tourism",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Local Authority,Greater London
https://data.london.gov.uk/dataset/dwelling-stock-tenure-and-condition-borough,79bc3256-0b2a-42df-97ce-504223be0e8b,dwelling-stock-tenure-and-condition-borough,"Dwelling Stock by Tenure and Condition, Borough",active,public,18-Nov-13,22-Nov-13,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23266/certificate,"bromley, city-of-london, harrow, havering, dwellings, redbridge, hillingdon, tower-hamlets, barnet, merton, kensington-and-chelsea, hounslow, bexley, lambeth, southwark, sutton, housing, tenure, hackney, greenwich, camden, enfield, stock, croydon, newham, islington, brent, hammersmith-and-fulham, wandsworth, ealing, lewisham, waltham-forest, richmond-upon-thames, haringey, kingston-upon-thames, westminster, barking-and-dagenham",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/european-quality-life-survey,b36d2254-28e8-457d-8247-c086b192f135,european-quality-life-survey,European Quality of Life Survey,active,public,30-Jul-13,20-Nov-13,UK Open Government Licence (OGL v2),"http://discover.ukdataservice.ac.uk/catalogue/?sn=7316&type;=Data%20catalogue
",Greater London Authority (GLA),,Greater London Authority,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23267/certificate,"housing, community, poverty, internet, life, working, immigration, well-being, society, opinions, jobs, europe, social, education, eu27, happiness, affordability, sports, health, eqls, volunteering, living",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Greater London,Europe
https://data.london.gov.uk/dataset/custom-age-tool-2011-census-population-borough-and-ward,f9a3ba6a-bb2c-4027-a257-1649c5f5977e,custom-age-tool-2011-census-population-borough-and-ward,"Custom Age Tool for 2011 Census Population, Borough and Ward",active,public,01-Feb-13,15-Nov-13,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23268/certificate,"ealing, westminster, bexley, wards, bromley, kingston-upon-thames, camden, wandsworth, harrow, enfield, sutton, croydon, population, hounslow, kensington-and-chelsea, islington, 2011-census, lambeth, boroughs, brent, merton, haringey, city-of-london, havering, barnet, tower-hamlets, waltham-forest, barking-and-dagenham, redbridge, southwark, richmond-upon-thames, hackney, newham, single-year-of-age, lewisham, hammersmith-and-fulham, greenwich, hillingdon, daytime",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Ward,Greater London
https://data.london.gov.uk/dataset/better-environment-better-health-guides-london-boroughs,1d543958-009e-4ec5-920e-89a039d136c7,better-environment-better-health-guides-london-boroughs,"Better Environment, Better Health - Guides for London Boroughs",active,public,14-Nov-13,14-Nov-13,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23269/certificate,"hammersmith-and-fulham, fuel, westminster, lambeth, hackney, air, kensington-and-chelsea, city-of-london, barnet, tower-hamlets, waltham-forest, kingston-upon-thames, healthy, enfield, croydon, harrow, quality, bromley, wandsworth, redbridge, poverty, active, newham, haringey, travel, camden, greenwich, greenspace, bexley, richmond-upon-thames, southwark, havering, brent, hillingdon, lewisham, merton, boroughs, hounslow, flood, islington, overheating, inequalities, ealing, sutton, barking-and-dagenham",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Local Authority,Greater London
https://data.london.gov.uk/dataset/healthy-lifestyle-behaviours,c6082c1d-1efd-4b0b-a190-7ae6ebeb22d2,healthy-lifestyle-behaviours,Healthy Lifestyle Behaviours,active,public,02-Oct-13,13-Nov-13,UK Open Government Licence (OGL v2),,Department of Health,,Information Centre for Health and Social Care,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23272/certificate,"smoking, fruit, obesity, health, vegetables, diet, lifestyle, drinking",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,248b2a9f-74b6-4667-a173-4e92c1203a68,Local Authority,Greater London
